"report_date","logic_segment","shipper_id","city_name","total_order","total_order_spxi","total_assign"
"2024-04-08","new","14809348","HCM City","18","1","22"
"2024-04-08","new","19888468","HCM City","17","9","20"
"2024-04-08","new","6783422","HCM City","16","12","17"
"2024-04-08","new","16730652","Ha Noi City","20","10","21"
"2024-04-08","new","21293496","Ha Noi City","16","10","51"
"2024-04-08","new","42150786","HCM City","12","10","13"
"2024-04-08","new","41181495","Ha Noi City","12","8","27"
"2024-04-08","new","41190089","Ha Noi City","12","0","12"
"2024-04-08","new","20809088","Ha Noi City","15","5","22"
"2024-04-08","new","20288526","Ha Noi City","16","14","19"
"2024-04-08","new","11098871","HCM City","20","4","21"
"2024-04-08","new","16261545","HCM City","30","18","34"
"2024-04-08","new","23078965","Ha Noi City","25","16","25"
"2024-04-08","new","16523885","HCM City","18","11","20"
"2024-04-08","new","10010752","Ha Noi City","17","3","19"
"2024-04-08","new","41039672","HCM City","18","14","18"
"2024-04-08","new","17087433","HCM City","22","18","23"
"2024-04-08","new","18142970","HCM City","20","13","21"
"2024-04-08","new","50131251","HCM City","16","10","17"
"2024-04-08","new","18149802","Ha Noi City","22","3","30"
"2024-04-08","new","15839909","HCM City","12","9","14"
"2024-04-08","new","41563518","Ha Noi City","13","1","22"
"2024-04-08","new","19227411","Ha Noi City","17","0","27"
"2024-04-08","new","18590015","HCM City","21","15","21"
"2024-04-08","new","12075141","HCM City","16","13","18"
"2024-04-08","new","20761806","HCM City","10","6","11"
"2024-04-08","new","20252221","HCM City","20","13","23"
"2024-04-08","new","11102630","HCM City","16","13","28"
"2024-04-08","new","50291364","Ha Noi City","12","12","14"
"2024-04-08","new","20794870","HCM City","18","14","19"
"2024-04-08","new","6600346","HCM City","22","16","25"
"2024-04-08","new","6537396","HCM City","19","8","20"
"2024-04-08","new","14363388","HCM City","18","11","32"
"2024-04-08","new","40680179","HCM City","22","14","23"
"2024-04-08","new","18326973","Ha Noi City","7","2","263"
"2024-04-08","new","16587581","HCM City","9","7","10"
"2024-04-08","new","12006349","Ha Noi City","1","0","26"
"2024-04-08","new","17309076","HCM City","9","5","10"
"2024-04-08","new","21565138","Ha Noi City","12","2","19"
"2024-04-08","new","14517969","HCM City","21","17","21"
"2024-04-08","new","15392976","Ha Noi City","20","16","45"
"2024-04-08","new","15854162","Ha Noi City","22","6","26"
"2024-04-08","new","23154768","HCM City","15","13","16"
"2024-04-08","new","17020949","Ha Noi City","13","11","16"
"2024-04-08","new","50313987","HCM City","12","10","13"
"2024-04-08","new","20503748","HCM City","16","14","17"
"2024-04-08","new","19015118","Ha Noi City","18","0","18"
"2024-04-08","new","9123209","Ha Noi City","16","6","20"
"2024-04-08","new","16518681","Ha Noi City","21","15","21"
"2024-04-08","new","23012997","HCM City","23","10","23"
"2024-04-08","new","20586976","Ha Noi City","11","3","15"
"2024-04-08","new","20412468","HCM City","17","9","18"
"2024-04-08","new","17952743","HCM City","19","12","19"
"2024-04-08","new","12388623","HCM City","10","5","10"
"2024-04-08","new","20328943","HCM City","18","8","19"
"2024-04-08","new","42281012","HCM City","25","17","25"
"2024-04-08","new","40814970","HCM City","19","16","22"
"2024-04-08","new","40003964","HCM City","21","16","25"
"2024-04-08","new","11994563","Ha Noi City","20","16","23"
"2024-04-08","new","40286326","Ha Noi City","22","12","35"
"2024-04-08","new","14308881","Ha Noi City","24","10","25"
"2024-04-08","new","16301686","HCM City","18","11","18"
"2024-04-08","new","15862851","HCM City","16","13","17"
"2024-04-08","new","18860722","HCM City","22","15","28"
"2024-04-08","new","4190101","HCM City","20","15","20"
"2024-04-08","new","8204974","Ha Noi City","23","12","24"
"2024-04-08","new","42170283","HCM City","16","11","16"
"2024-04-08","new","14099657","HCM City","21","13","21"
"2024-04-08","new","23042479","Ha Noi City","21","0","24"
"2024-04-08","new","40644217","HCM City","17","8","17"
"2024-04-08","new","17928469","HCM City","24","20","25"
"2024-04-08","new","40037501","Ha Noi City","14","6","16"
"2024-04-08","new","23161271","HCM City","23","15","26"
"2024-04-08","new","9939540","HCM City","15","12","18"
"2024-04-08","new","23130825","Ha Noi City","29","16","29"
"2024-04-08","new","41507848","Ha Noi City","16","7","16"
"2024-04-08","new","20243602","HCM City","20","6","20"
"2024-04-08","new","22619393","Ha Noi City","11","7","16"
"2024-04-08","new","16266172","HCM City","16","12","16"
"2024-04-08","new","23174727","HCM City","23","13","23"
"2024-04-08","new","12842936","HCM City","22","17","24"
"2024-04-08","new","42074519","HCM City","23","14","26"
"2024-04-08","new","22875858","Ha Noi City","19","17","20"
"2024-04-08","new","40839069","HCM City","17","11","18"
"2024-04-08","new","40029352","HCM City","21","13","27"
"2024-04-08","new","41079621","HCM City","11","3","11"
"2024-04-08","new","15233976","Ha Noi City","25","19","25"
"2024-04-08","new","19410423","HCM City","18","1","18"
"2024-04-08","new","40120247","Ha Noi City","20","12","33"
"2024-04-08","new","10152320","HCM City","2","0","2"
"2024-04-08","new","17452915","Ha Noi City","22","15","28"
"2024-04-08","new","17206016","HCM City","18","13","18"
"2024-04-08","new","18403402","HCM City","12","9","13"
"2024-04-08","new","16596954","HCM City","15","11","29"
"2024-04-08","new","41186521","HCM City","22","16","22"
"2024-04-08","new","10355803","HCM City","15","9","24"
"2024-04-08","new","40058953","Ha Noi City","22","20","25"
"2024-04-08","new","8351461","HCM City","16","12","19"
"2024-04-08","new","8498307","Ha Noi City","16","5","21"
"2024-04-08","new","14622471","HCM City","10","5","10"
"2024-04-08","new","12620027","Ha Noi City","22","21","28"
"2024-04-08","new","15120055","HCM City","12","8","16"
"2024-04-08","new","40066440","HCM City","24","20","31"
"2024-04-08","new","42329525","HCM City","17","15","21"
"2024-04-08","new","23074387","HCM City","16","12","18"
"2024-04-08","new","41547997","Ha Noi City","7","5","9"
"2024-04-08","new","14521345","HCM City","21","18","23"
"2024-04-08","new","12354214","HCM City","13","10","23"
"2024-04-08","new","5325081","HCM City","23","15","24"
"2024-04-08","new","22887644","Ha Noi City","15","0","28"
"2024-04-08","new","16145853","HCM City","14","8","17"
"2024-04-08","new","40147439","HCM City","20","17","24"
"2024-04-08","new","20450998","Ha Noi City","25","9","27"
"2024-04-08","new","10273072","Ha Noi City","15","10","83"
"2024-04-08","new","5867927","HCM City","21","19","21"
"2024-04-08","new","23136695","Ha Noi City","30","27","33"
"2024-04-08","new","23129899","HCM City","22","8","23"
"2024-04-08","new","22138174","HCM City","22","14","22"
"2024-04-08","new","16677843","Ha Noi City","13","12","14"
"2024-04-08","new","14286747","HCM City","13","5","15"
"2024-04-08","new","10439219","HCM City","17","6","22"
"2024-04-08","new","16666673","HCM City","13","6","16"
"2024-04-08","new","41845952","HCM City","19","15","22"
"2024-04-08","new","41527068","HCM City","22","14","23"
"2024-04-08","new","19136681","HCM City","12","10","12"
"2024-04-08","new","23145211","HCM City","11","3","11"
"2024-04-08","new","11851949","Ha Noi City","17","1","26"
"2024-04-08","new","10320229","HCM City","17","13","17"
"2024-04-08","new","21809246","Ha Noi City","28","22","32"
"2024-04-08","new","18615212","HCM City","18","11","28"
"2024-04-08","new","18529683","HCM City","24","19","25"
"2024-04-08","new","15616491","Ha Noi City","18","9","20"
"2024-04-08","new","41493322","Ha Noi City","22","13","27"
"2024-04-08","new","18292353","HCM City","23","16","23"
"2024-04-08","new","41244868","HCM City","27","16","29"
"2024-04-08","new","22277267","Ha Noi City","3","0","5"
"2024-04-08","new","41843637","HCM City","21","14","23"
"2024-04-08","new","19308415","Ha Noi City","19","0","37"
"2024-04-08","new","11804869","HCM City","18","9","20"
"2024-04-08","new","40826857","HCM City","23","13","23"
"2024-04-08","new","16545077","HCM City","21","17","23"
"2024-04-08","new","40962935","Ha Noi City","20","19","31"
"2024-04-08","new","17207451","Ha Noi City","12","9","12"
"2024-04-08","new","6920142","Ha Noi City","24","2","38"
"2024-04-08","new","41749256","HCM City","13","11","15"
"2024-04-08","new","15359050","HCM City","23","10","24"
"2024-04-08","new","17823537","Ha Noi City","17","0","25"
"2024-04-08","new","12099271","HCM City","22","16","22"
"2024-04-08","new","18484249","HCM City","8","5","8"
"2024-04-08","new","11786406","Ha Noi City","17","3","21"
"2024-04-08","new","40133805","HCM City","23","15","23"
"2024-04-08","new","21658442","Ha Noi City","17","8","26"
"2024-04-08","new","7009645","Ha Noi City","4","0","114"
"2024-04-08","new","10108777","HCM City","7","2","7"
"2024-04-08","new","41973422","HCM City","9","0","9"
"2024-04-08","new","18323526","HCM City","25","19","29"
"2024-04-08","new","10739875","Ha Noi City","17","11","23"
"2024-04-08","new","40831124","Ha Noi City","16","9","16"
"2024-04-08","new","7173487","Ha Noi City","23","19","23"
"2024-04-08","new","18196590","Ha Noi City","23","18","32"
"2024-04-08","new","12982756","HCM City","21","19","22"
"2024-04-08","new","20287487","HCM City","25","7","23"
"2024-04-08","new","40223334","Ha Noi City","14","10","17"
"2024-04-08","new","10229347","Ha Noi City","14","11","16"
"2024-04-08","new","23163024","HCM City","13","10","13"
"2024-04-08","new","13217387","HCM City","19","8","19"
"2024-04-08","new","40074766","HCM City","21","14","21"
"2024-04-08","new","21946290","Ha Noi City","13","3","26"
"2024-04-08","new","12255554","HCM City","21","17","25"
"2024-04-08","new","41696556","HCM City","16","10","17"
"2024-04-08","new","10566446","Ha Noi City","9","2","358"
"2024-04-08","new","12833031","HCM City","18","12","31"
"2024-04-08","new","16165138","HCM City","17","11","19"
"2024-04-08","new","16021113","HCM City","22","20","25"
"2024-04-08","new","12478276","HCM City","13","8","14"
"2024-04-08","new","17147994","HCM City","17","4","17"
"2024-04-08","new","41263006","Ha Noi City","20","3","21"
"2024-04-08","new","6151251","Ha Noi City","20","0","25"
"2024-04-08","new","42066197","HCM City","13","12","15"
"2024-04-08","new","41591197","HCM City","20","12","22"
"2024-04-08","new","12216220","HCM City","12","5","13"
"2024-04-08","new","15462231","Ha Noi City","11","0","14"
"2024-04-08","new","40304581","HCM City","20","4","23"
"2024-04-08","new","17374971","Ha Noi City","14","10","22"
"2024-04-08","new","50405541","Ha Noi City","9","0","9"
"2024-04-08","new","40218888","Ha Noi City","16","8","50"
"2024-04-08","new","8024709","Ha Noi City","20","8","36"
"2024-04-08","new","41551185","HCM City","14","12","14"
"2024-04-08","new","40046508","HCM City","22","13","22"
"2024-04-08","new","40045710","Ha Noi City","21","14","24"
"2024-04-08","new","22818122","HCM City","18","14","18"
"2024-04-08","new","5208831","Ha Noi City","17","7","21"
"2024-04-08","new","20612763","HCM City","23","12","24"
"2024-04-08","new","15914278","Ha Noi City","9","0","11"
"2024-04-08","new","41302694","Ha Noi City","24","11","30"
"2024-04-08","new","17191022","HCM City","24","19","26"
"2024-04-08","new","14359962","HCM City","17","11","20"
"2024-04-08","new","21841322","HCM City","16","10","21"
"2024-04-08","new","40184538","Ha Noi City","17","15","20"
"2024-04-08","new","23130641","HCM City","22","14","22"
"2024-04-08","new","18856641","Ha Noi City","9","7","11"
"2024-04-08","new","40074118","Ha Noi City","8","0","10"
"2024-04-08","new","41645427","HCM City","25","23","26"
"2024-04-08","new","6872364","HCM City","11","9","12"
"2024-04-08","new","10265055","HCM City","31","23","33"
"2024-04-08","new","2551796","HCM City","19","8","19"
"2024-04-08","new","42303532","Ha Noi City","18","18","23"
"2024-04-08","new","14297840","HCM City","22","19","23"
"2024-04-08","new","41071147","Ha Noi City","17","14","20"
"2024-04-08","new","40304561","Ha Noi City","17","10","17"
"2024-04-08","new","14299966","Ha Noi City","16","5","17"
"2024-04-08","new","20619267","HCM City","21","17","24"
"2024-04-08","new","16805638","Ha Noi City","22","11","32"
"2024-04-08","new","20292635","HCM City","19","15","30"
"2024-04-08","new","21738965","Ha Noi City","17","4","18"
"2024-04-08","new","10861333","Ha Noi City","26","15","30"
"2024-04-08","new","42041528","Ha Noi City","26","16","30"
"2024-04-08","new","15512533","HCM City","18","18","20"
"2024-04-08","new","12817365","HCM City","3","2","3"
"2024-04-08","new","18607169","HCM City","18","9","20"
"2024-04-08","new","40017793","Ha Noi City","18","15","18"
"2024-04-08","new","20750066","HCM City","24","19","24"
"2024-04-08","new","3770237","HCM City","11","7","13"
"2024-04-08","new","17441404","HCM City","19","15","20"
"2024-04-08","new","40302885","Ha Noi City","17","17","24"
"2024-04-08","new","12383972","HCM City","19","13","22"
"2024-04-08","new","50168084","Ha Noi City","23","21","27"
"2024-04-08","new","12763201","Ha Noi City","5","3","5"
"2024-04-08","new","40903223","Ha Noi City","22","13","26"
"2024-04-08","new","9699742","HCM City","16","9","19"
"2024-04-08","new","14233002","Ha Noi City","21","0","23"
"2024-04-08","new","16078159","Ha Noi City","22","11","25"
"2024-04-08","new","5877439","HCM City","29","28","29"
"2024-04-08","new","23094990","Ha Noi City","11","4","15"
"2024-04-08","new","19498151","Ha Noi City","24","15","36"
"2024-04-08","new","15392748","HCM City","15","13","15"
"2024-04-08","new","13020158","HCM City","21","12","22"
"2024-04-08","new","16928785","Ha Noi City","5","0","31"
"2024-04-08","new","21722078","HCM City","18","8","19"
"2024-04-08","new","17125025","HCM City","17","10","20"
"2024-04-08","new","40645684","Ha Noi City","15","10","17"
"2024-04-08","new","15309862","Ha Noi City","20","0","20"
"2024-04-08","new","9008721","Ha Noi City","3","0","3"
"2024-04-08","new","14635595","HCM City","24","14","27"
"2024-04-08","new","13143517","HCM City","21","17","22"
"2024-04-08","new","40739555","HCM City","24","18","25"
"2024-04-08","new","40644490","HCM City","17","7","17"
"2024-04-08","new","10005967","Ha Noi City","43","30","54"
"2024-04-08","new","14758065","Ha Noi City","21","0","25"
"2024-04-08","new","41921259","Ha Noi City","25","11","33"
"2024-04-08","new","10189691","HCM City","12","0","13"
"2024-04-08","new","19876700","HCM City","21","3","21"
"2024-04-08","new","17138144","HCM City","20","16","20"
"2024-04-08","new","15517243","HCM City","22","14","23"
"2024-04-08","new","10035592","HCM City","17","13","17"
"2024-04-08","new","50063001","HCM City","17","0","17"
"2024-04-08","new","40799294","HCM City","12","8","13"
"2024-04-08","new","50382086","HCM City","14","7","15"
"2024-04-08","new","20302015","Ha Noi City","17","4","34"
"2024-04-08","new","20299171","Ha Noi City","26","11","33"
"2024-04-08","new","40097274","HCM City","17","13","17"
"2024-04-08","new","16597409","HCM City","11","9","11"
"2024-04-08","new","17161877","HCM City","17","15","17"
"2024-04-08","new","40284562","HCM City","23","10","23"
"2024-04-08","new","8309240","Ha Noi City","22","12","30"
"2024-04-08","new","19066776","HCM City","23","15","24"
"2024-04-08","new","40113536","HCM City","16","13","17"
"2024-04-08","new","8169859","HCM City","19","10","19"
"2024-04-08","new","18549804","HCM City","23","13","24"
"2024-04-08","new","42201280","Ha Noi City","21","10","34"
"2024-04-08","new","21146297","Ha Noi City","8","4","14"
"2024-04-08","new","17192424","Ha Noi City","28","14","30"
"2024-04-08","new","40018204","Ha Noi City","23","4","25"
"2024-04-08","new","41843932","Ha Noi City","29","17","41"
"2024-04-08","new","40228359","Ha Noi City","23","20","37"
"2024-04-08","new","23154044","Ha Noi City","18","12","466"
"2024-04-08","new","41800242","Ha Noi City","10","0","10"
"2024-04-08","new","10742696","HCM City","16","12","16"
"2024-04-08","new","42213400","HCM City","17","8","21"
"2024-04-08","new","21270167","Ha Noi City","9","0","10"
"2024-04-08","new","9030747","Ha Noi City","3","0","4"
"2024-04-08","new","18938005","HCM City","19","18","19"
